Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 5 [21760/49000 (44%)]	Train Loss: 2.118570	Val Loss: 2.136234	Val Acc: 32.1875
Train Epoch: 5 [23040/49000 (47%)]	Train Loss: 2.126415	Val Loss: 2.119837	Val Acc: 33.75
Train Epoch: 5 [24320/49000 (50%)]	Train Loss: 2.027933	Val Loss: 2.124269	Val Acc: 33.125
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 2.133316	Val Loss: 2.084722	Val Acc: 36.40625
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 2.121949	Val Loss: 2.110947	Val Acc: 35.3125
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 2.150154	Val Loss: 2.141251	Val Acc: 31.5625
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 2.195415	Val Loss: 2.096421	Val Acc: 36.09375
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 2.134423	Val Loss: 2.123139	Val Acc: 33.125
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 2.110289	Val Loss: 2.112003	Val Acc: 35.0
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 2.141730	Val Loss: 2.121179	Val Acc: 33.59375
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 2.105131	Val Loss: 2.125237	Val Acc: 33.59375
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 2.107118	Val Loss: 2.116758	Val Acc: 34.0625
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 2.121012	Val Loss: 2.141119	Val Acc: 31.5625
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 2.187516	Val Loss: 2.133240	Val Acc: 31.5625
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 2.188076	Val Loss: 2.145013	Val Acc: 30.0
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 2.144240	Val Loss: 2.116152	Val Acc: 33.75
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 2.084734	Val Loss: 2.113695	Val Acc: 33.90625
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 2.145614	Val Loss: 2.141386	Val Acc: 30.9375
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 2.193419	Val Loss: 2.112477	Val Acc: 34.0625
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 2.110047	Val Loss: 2.113950	Val Acc: 33.59375
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 2.165547	Val Loss: 2.129471	Val Acc: 32.5
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 2.137501	Val Loss: 2.101125	Val Acc: 35.9375

test set: Average loss: 2.1112, Accuracy: 3422/10000 (34%)

